tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,retweet_count,text,encoded_labels
570270039737274369,positive,0.6629,,,0,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp",1
569946372901707776,negative,1.0,Can't Tell,1.0,0,@JetBlue @TatianaKing @thewayoftheid I feel only a few free travel vouchers will assuage my indignation.,2
568941140415803393,negative,1.0,Can't Tell,1.0,0,@USAirways @AmericanAir u are the worst airline ever figure out the merger #dontmakemegooutside,2
568442989258911745,negative,1.0,Late Flight,0.6667,0,@JetBlue i appreciate that. When i flew with you in January the check engine light came on right before take off. Now it is a computer.,2
569341255399964672,negative,1.0,Late Flight,0.6651,0,@JetBlue u suck!we have been sitting here for 9hrs because of ur negligence,2
569972985521532929,negative,1.0,Customer Service Issue,1.0,0,@AmericanAir Trying to get my flight changed through dallas. Calling your number just says thanks for calling and hangs up. Guess I'm stuck,2
569223653952323584,negative,1.0,Customer Service Issue,0.6854,0,@USAirways I called twice the recording says that it has being delivered to my apt but it is not here ?,2
569259449115942913,positive,1.0,,,0,@USAirways thank you! You have always been so good to me. I will follow up.,1
568894680881963008,positive,1.0,,,2,@SouthwestAir THANK YOU SO MUCH FOR ACCESS TO #DestinationDragons TONIGHT AT @theTroubadour 😁 @Imaginedragons Crying /dying rn #ripme,1
570289724453216256,positive,1.0,,,0,@VirginAmerica I &lt;3 pretty graphics. so much better than minimal iconography. :D,1
568648390738706432,negative,0.6481,Lost Luggage,0.6481,0,@united I think I left my phone on my flight. Help!,2
569627770613063680,positive,0.6851,,0.0,0,@AmericanAir I would like to thank the customer service team for their response to my Cancelled Flightled flight but just offering to (cont),1
569927792781086720,positive,1.0,,,0,@JetBlue sounds good!!!💙💙💙💙,1
568495601471647745,neutral,1.0,,,0,@SouthwestAir 4467 and 152 on 2/25 and 503 and 25 on 2/26th.,0
569659668412407808,negative,1.0,Late Flight,1.0,0,@AmericanAir I still am not on a flight. Ive been here allll day and now we're not boarding because we're waiting for catering?,2
569745801121009664,negative,1.0,Customer Service Issue,1.0,0,"@AmericanAir - for the past 5.5 hours, call volume is so high that no one can take my call to Cancelled Flight my itinerary? #YoureDoingItWrong 1/2",2
567902921829978112,negative,1.0,Lost Luggage,1.0,0,"@SouthwestAir where are our bags?
We have a tv show to film!!",2
569846356409339906,positive,1.0,,,0,@AmericanAir thank you for doing the best you could to get me rebooked. Agent on phone &amp; addtl resolution on DM was very much appreciated.,1
569673758501412865,negative,1.0,Flight Booking Problems,0.6433,0,@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,2
568969371118391296,negative,1.0,Customer Service Issue,1.0,0,@united I hope so but I've received no help so far. I've been on hold for more than an hour. Can someone speak to me?,2
568444321113862145,positive,1.0,,,0,@SouthwestAir @FortuneMagazine well deserved!,1
570041195113492480,negative,1.0,Can't Tell,1.0,1,@AmericanAir are you guys intentionally trying to lose customers and money?,2
568509433229099009,neutral,1.0,,,0,@JetBlue a little vino wouldn't hurt 🍷,0
569646857632096256,neutral,0.6592,,,0,@SouthwestAir Flying South by Southwest from SJC to SNA tiday http://t.co/KJKuVJ6CMo,0
569086048388538368,negative,1.0,Customer Service Issue,0.6566,0,@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...,2
570086014980648960,negative,1.0,Flight Attendant Complaints,0.6846,0,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,2
568538044703178752,neutral,0.7028,,0.0,0,@united will I make it with the delay?,0
570309308937842688,neutral,0.6869,,,0,@JetBlue I hope so because I fly very often and would hate to change airlines.,0
569188792541818880,negative,1.0,Bad Flight,0.3521,1,@United had a maintenance issue. Stuck in Geneva with meal voucher that won't even cover a pLate Flight of spaghetti. Really.,2
568384147464568834,negative,1.0,Can't Tell,1.0,0,@USAirways i hate you,2
568934749571387392,negative,1.0,Customer Service Issue,1.0,0,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",2
568133264168214528,neutral,0.6399,,,0,@SouthwestAir 8FKQW is the conf #. Thanks for the reply,0
569346451526041600,positive,1.0,,,0,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,1
570153610870456321,negative,0.6692,Bad Flight,0.6692,0,@AmericanAir Thank you for the acknowledgement. The IFE didn't work all that well anyway so maybe time to upgrade to lower profile system.,2
569215035089690624,positive,0.7158,,0.0,0,@SouthwestAir thanks so much just had to make a Cancelled Flightlation! I've sent u the info.,1
569719964023853056,negative,1.0,Customer Service Issue,0.6643,0,@USAirways making folks run from gate C29 to A18 to B11 with NO EXPLANATION and zero carts to transfer elderly and handicap. #PHL,2
569929134639611904,negative,0.6837,Late Flight,0.3585,0,@USAirways don't worry. Used own initiative and arriving much earlier than you planned for me,2
569658340147646464,neutral,0.6791,,0.0,0,@AmericanAir I'm on 1024 into Dallas. Do I have any chance of catching 2238 to Boston? Do I need to run from Gate D6 to A15?.,0
569921842204565504,negative,1.0,Late Flight,0.6723,0,@USAirways now my rebooked connection is delayed.,2
569336402401472512,negative,0.6988,Cancelled Flight,0.3695,0,@united Wife and I have two new destinations and I'm stuck in DC until Monday with no bags,2
569280114296401920,neutral,1.0,,,0,@JetBlue The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/ltwhmOL1Dr,0
569285184605986816,negative,1.0,Customer Service Issue,1.0,0,@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,2
568788152955092992,negative,1.0,Customer Service Issue,0.6804,0,@united so funny that my boarding pass said PRIORITY a because clearly I am not a priority to this airline,2
568241989453393920,negative,1.0,Can't Tell,0.3565,0,@USAirways My wife had flight changes due to weather now she cant checkin to her return flight and it fails Is it possible usair Cancelled Flightled,2
567897643873148928,negative,1.0,Bad Flight,0.6769,0,"@USAirways flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?",2
568361830160175104,positive,1.0,,,0,@SouthwestAir Thank you for having flights going out of Nashville! You guys Rock! #DisneyPrincessHalfMarathon #girlsweekend #bffs,1
569540963091259392,negative,1.0,longlines,0.66,0,@united no way one person is working entire security checkpoint in EWR 🆖,2
570079508797243392,negative,1.0,Customer Service Issue,1.0,0,@USAirways honestly - how is it quickly as possible I've been on hold sine 9:50pm? Everyone that answers has to send me to someone else.,2
568924897575088130,negative,1.0,Can't Tell,1.0,0,@USAirways them and @AmericanAir,2
569978197284130817,neutral,0.6907,,0.0,0,@SouthwestAir Any idea why TSA Pre-Check isn't showing for my next flight tomorrow? The number is in my profile...,0
569674930842775552,positive,1.0,,,0,@SouthwestAir I changed my flight through St. Louis. Thanks for the reply though!,1
569742876793372672,negative,1.0,Bad Flight,0.3655,0,@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out,2
569874311823036416,neutral,1.0,,,0,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek,0
568061283200839681,negative,1.0,Can't Tell,0.6542,0,@USAirways still can't get through and travel in 2 days. #ridiculous #donthavehighhopes,2
569418216935723008,negative,1.0,Late Flight,1.0,0,@JetBlue it's ridiculous that I just got home and I was supposed to land 3 hours ago bc I am HELLA tired,2
570212047692161025,neutral,1.0,,,0,@JetBlue A month ago I had a flight booked but then had to Cancelled Flight it... I'm now Flight Booking Problems a separate flight for a different occasion.,0
568914888728449025,negative,0.6703,Late Flight,0.6703,0,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning",2
568616190609764354,negative,1.0,Late Flight,0.6667,0,@USAirways yes .not sure how you guys don't know gate is occupied and keep us waiting,2
568836616166313984,neutral,1.0,,,0,"@SouthwestAir If there are any Imagine Dragons tickets left for tomorrow at 
@VelourLive here in Utah I would love to go I am available! :)",0
569591533617307648,negative,1.0,Cancelled Flight,1.0,0,@AmericanAir  ugh Dump us in dfw w/no luggage then Cancelled Flight our flight 3 more times. Sat arrival now Tue?,2
568984446487166976,positive,1.0,,,0,@JetBlue thank you,1
568893275907575808,neutral,1.0,,,0,@united assume those benefits only apply to my own reservation. Any way my partner (on diff res) can use them? Can we combine res?,0
567766512392364032,neutral,1.0,,,0,@SouthwestAir Just sent you a DM with the details.,0
568073860911927296,negative,1.0,Late Flight,1.0,0,"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed",2
568779615323299840,positive,0.6667,,,2,Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business,1
569030219438239744,negative,1.0,Late Flight,1.0,1,@united - you delayed our departure by 2 hrs to wait for passengers from another flight that was Late Flight! Unacceptable!!,2
570044019897556994,negative,1.0,Lost Luggage,1.0,0,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,2
568084167390564353,negative,1.0,Can't Tell,0.6508,0,@united My wife and I will be sharing this dreadful experience. Don't pretend UA cares about young girl traveling alone # United Airlines,2
568670928407625729,negative,1.0,Can't Tell,0.6684,0,we all watched as the crew was escorted from the back to 1st class. Prebooked? Really? @united: @JenniferWalshPR Your dissatisfaction is und,2
570030173300658176,negative,1.0,Cancelled Flight,0.3571,0,@USAirways changed our flight 6 times in 1 trip. Bumped to @Delta now &amp; having great experience. Never. Flying. US Air again. Never.,2
569924309902356480,negative,0.6546,Flight Booking Problems,0.6546,0,@AmericanAir I'm trying to make a reservation with a &lt; 2 year old lap child. Don't see any option online. How do I proceed with reservation?,2
569274001173979137,negative,1.0,Lost Luggage,1.0,0,@united A friend traveled via UA1470 today and never got their luggage. What recourse does the person have? Buy clothes and get reimbursed?,2
569635707746160642,positive,0.6735,,,0,@united look at this beauty 😉 dc-10 united airlines 😉 Hope you like this beauty 😉 http://t.co/NS1aCFqCdQ,1
569203010410119168,negative,0.3469,Can't Tell,0.3469,0,@united is to airlines as @comcast @XFINITY is to cable/internet,2
569541106112827393,neutral,1.0,,,0,"@SouthwestAir Also, will Southwest have any other specials like the one they are running now?",0
569870924410970112,negative,1.0,Can't Tell,0.6826,0,@USAirways I will NEVER fly us airways or american again and I will share this nightmare of a story to all the many others we know who fly,2
568152534507855872,positive,1.0,,,0,"@JetBlue incidentally, Sheila at JFK deserves a raise because she's awesome.",1
568431125502144512,negative,1.0,Lost Luggage,1.0,0,@united I need to talk with an actual person about missing luggage. Please advise on how to make that happen.,2
569654204375175169,negative,1.0,Can't Tell,0.6543,0,@AmericanAir we're still here guys - you are the worst,2
569316018230677504,negative,0.6674,Late Flight,0.6674,0,@united hoping there is a spare a/c for 1171 tomorrow!  Have a ship to board!  The sched aircraft is delayed from previous flts.,2
569241682283081728,negative,1.0,Bad Flight,1.0,0,@united You really should clean the food and coffee stains off of the area around the seats when new passengers come aboard. Gross!,2
568187636449472513,negative,1.0,Late Flight,1.0,0,"@united thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",2
570301794850639872,negative,1.0,longlines,0.3438,0,@SouthwestAir poor performance all around! Paid for Express checkin weeks ago and can't even leverage it #bullshit,2
569686267354599426,positive,0.6831,,,0,"@JetBlue pilot: ""Don't worry folks there's a backup for the backup for every part of this plane."" Thanks guy",1
570278619416694784,positive,1.0,,,0,@JetBlue Thanks for the quick reply! Just wanted to make sure it wasn't just my account :),1
569212570478911489,positive,0.7081,,,0,@VirginAmerica Like http://t.co/VPqEm31XUQ,1
568471761051721728,neutral,0.6452,,0.0,0,"@SouthwestAir I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",0
568561938457690112,neutral,0.6854,,,0,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - SYS-CON Media (PR) http://t.co/ZoFWLdQXbe,0
569660164149800960,negative,1.0,Bad Flight,0.3605,0,@AmericanAir this is unbelievable and unacceptable. Flight #293. JFK. Everyone at the gate is upset as most of us have been here all day.,2
568849739346608128,negative,1.0,Late Flight,0.6364,0,@SouthwestAir Apparently mechanics had to be flown in to fix some planes...not the most assuring sign,2
569189550570016768,negative,0.6774,Flight Booking Problems,0.6774,0,@USAirways Look at that. The flight I have been trying to book for 3 days is gone. I guess someone got through. Thanks! Keep up the #Failing,2
569910528279228416,negative,1.0,Customer Service Issue,1.0,0,@AmericanAir Trying  to Cancelled Flight fligt 2321 O'Hare to Dallas 12:17pm. High call volume no one answer. Online no confirmation. #thankU,2
569989082719358976,negative,1.0,Lost Luggage,1.0,0,@SouthwestAir u were bae until u lost both of my bags and had no clue where they were or what happened to them for 36 hours :/,2
569920773105840128,negative,1.0,Customer Service Issue,1.0,0,@AmericanAir That will be the third time I have been called by 800-433-7300 an hung on before anyone speaks. What do I do now???,2
567824229296566272,negative,1.0,Customer Service Issue,1.0,0,@united said they would give us a refund. 30 days Late Flightr NO refund.,2
567758882484793344,negative,1.0,Lost Luggage,1.0,0,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.,2
568123193577177089,negative,1.0,Can't Tell,0.6623,0,@USAirways my number is 214-725-1966.  CANT WAIT...LOL #usairsucks,2
569753036014247936,negative,1.0,Lost Luggage,1.0,0,@AmericanAir-everyone: its been weeks&amp;those dickheads @ AA hadn't contacted me...they lost my checked bag &amp; carryon and haven't offer to pay,2
569883383930621952,positive,0.6771,,,0,@jetblue thanks,1
569734884396302338,negative,1.0,Customer Service Issue,1.0,0,@USAirways #usairways lost a passenger today for not upholding their promise of excellent customer service!!!,2
569504176306331649,negative,1.0,Late Flight,1.0,0,"@united Thank you for wasting my time &amp; money. Not only will I now arrive 5 hours Late Flight to my destination, but...",2
568885498464374785,negative,0.6706,Customer Service Issue,0.6706,0,"@united I'm fully aware, it's just that your rules are harsh toward the client. Especially since you're going to resell my seat for more $.",2
568614676612964352,positive,1.0,,,0,@SouthwestAir Hi! I ❤️ your company and fly all the time. I was wondering if you could please share this link &amp; read! http://t.co/lO6LghPcdU,1
569989034501500928,negative,1.0,Customer Service Issue,1.0,0,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,2
569913796875161600,neutral,1.0,,,0,@AmericanAir would it be possible to change my flight on your website? Many thanks,0
568258726668443648,negative,1.0,Customer Service Issue,1.0,0,@USAirways : i was told my ticket expired but  i never recvd any notice  before it expired .This sucks.i paid 40k miles &amp; $125 for the tckt,2
569007629868998656,negative,1.0,Flight Booking Problems,0.6939,0,"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?",2
568559381295407104,neutral,0.6905,,,0,@SouthwestAir please reply to my DM ♥️,0
568667108252319744,negative,0.6777,Can't Tell,0.6777,0,"@united all good, didn't die or anything. As they say ""you get what you pay for""!",2
568517386795507712,positive,0.6386,,,0,@USAirways thanks.  If you have another method also that would be nice.  Appears to be a design flaw,1
568817985147654144,negative,0.7069,Can't Tell,0.3583,0,@united flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other,2
568177882620661760,negative,1.0,Damaged Luggage,1.0,0,@JetBlue U say our safety is our highest priority but that doesn't extend 2 our property? This is totally nuts. http://t.co/xZY7pHKFGR,2
569494878968811520,neutral,1.0,,,0,@SouthwestAir you have open seats on flight 4001 pvd to MCO @ 1215pm today?,0
569689076439392257,negative,1.0,Customer Service Issue,1.0,0,@united Well I can tell you that your customer service at RDU airport is horrific but is exception at O'Hare in Chicago.,2
569728440758181889,negative,1.0,Cancelled Flight,0.6551,0,"@AmericanAir Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",2
568571203553599488,negative,1.0,Late Flight,1.0,0,@SouthwestAir love how you hold flight 2851 in PHX for Late Flight passengers and make us all over an hour Late Flight. Great job.,2
569339181136113664,neutral,0.6769,,,0,@united Doesn't have to be same flight 2 and 2 will work also,0
569332773326090240,negative,1.0,Late Flight,0.3573,0,"@SouthwestAir You rerouted my bf's flight and he's diabetic with little insulin; even though we tried to change it, the agent wouldn't do it",2
568969040133165056,negative,1.0,Customer Service Issue,1.0,0,@USAirways 45 minutes on hold no help,2
569527951831666688,negative,1.0,Can't Tell,0.701,0,@JetBlue That's not weather reLate Flightd.  You are just being nice and blaming the weather.  Airport just wasn't prepared. Investigation time.,2
569923825179054081,positive,1.0,,,0,@JetBlue Hopefully now my application for JetBlue donut designer will finally go through the proper channels.,1
570265780186710017,neutral,1.0,,,0,"@USAirways to my legal last name. So it's not technically a name change,
I just used the wrong name",0
568567255291703298,positive,0.6819,,,0,"@SouthwestAir Sorry to spam, it would just be so awesome to see @Imaginedragons in Vegas. Your help would be absolutely amazing.",1
569926124488118272,positive,1.0,,,0,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,1
568158732930191360,neutral,1.0,,,0,@JetBlue I can't pay 30 bucks xD,0
569707473973739520,positive,1.0,,,0,@united it was delivered! Thank you for making sure it arrived at my doorstep!,1
568107551553794049,negative,1.0,Flight Booking Problems,0.6496,0,@united Why does it take 4-6 weeks for a new MileagePlus Premier card to be sent out? #stillwaiting #doesntfeellikestatusyet,2
569528409723969537,negative,1.0,Lost Luggage,1.0,0,@USAirways 40 minutes in baggage claim and no sign of luggage from our flight. UsAirways- your incompetence is overwhelming,2
568055631065653250,negative,0.6547,Flight Booking Problems,0.3353,0,@USAirways I don't need to rebook I need to know the policy,2
568051199565533184,negative,1.0,Customer Service Issue,0.6592,0,@JetBlue all taken care of .... Other then the dropped call and the total half hour wait #love #jetblue,2
569200606595952640,negative,0.6489,Late Flight,0.6489,0,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,2
568083999761010689,neutral,0.6831,,,0,@SouthwestAir @love_dragonss LAUREN HoLY SHT,0
568118361701265408,negative,1.0,Lost Luggage,0.3478,0,@USAirways Big fail on not having curbside baggage in Pittsburgh and you charge 30 dollars a bag!!,2
569622819283337218,negative,1.0,Flight Attendant Complaints,0.3505,0,@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U,2
569969877286461440,positive,0.6912,,0.0,0,@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!,1
567853059419856896,negative,0.6413,Bad Flight,0.6413,0,@SouthwestAir Im just praying you get me home alive,2
568191101087019008,negative,0.6582,Customer Service Issue,0.351,0,@SouthwestAir Please update your website,2
569865115291533312,neutral,1.0,,,0,@united two years old.  Birthdate 11/13/2012,0
569680782622633984,negative,1.0,Lost Luggage,1.0,1,@USAirways is holding my luggage hostage from flight 5182,2
568971449815289856,neutral,0.6627,,0.0,0,"@SouthwestAir my father was kind enough to offer to pay for a hotel, but I can't use this coupon if he pays from FL. no help?",0
567876794788872192,neutral,0.6931,,0.0,0,@united 618 was flight out of Houston,0
567812544099827712,negative,1.0,Can't Tell,0.6904,0,@SouthwestAir I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever,2
569675608969465856,negative,1.0,Late Flight,0.6526,0,@AmericanAir approaching three hours sitting in the plane on the ground at DFW on #AmericanAirlines flight 3056 - Oscar performance,2
570163662100549634,neutral,0.6904,,0.0,0,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,0
569544528299995137,negative,1.0,Lost Luggage,0.6362,0,@usairways 2+ hr wait &amp; really bad exp @PHLAirport. luggage won't arrive w/ me Do I really have 2go back LAS airport 2 pick up when arrives?,2
568440180769746946,neutral,0.6774,,,0,@JetBlue Thanks! I just sent a few DMs.,0
569635382834421761,negative,1.0,Cancelled Flight,1.0,0,@AmericanAir 2293 is the Cancelled Flightled one,2
567804951288901634,negative,0.6714,Late Flight,0.6714,0,"@united here I was thinking how I could say so many nice things after getting upgraded, but then you delayed my flight... It's ok!",2
569983469930967040,positive,0.6481,,,0,@SouthwestAir telling my Fam in Vegas now. :),1
570157409458642944,negative,1.0,Lost Luggage,1.0,0,@usairways I will make sure to never use your incompetent airlines again. My luggage has been out for delivery for 24 hours.,2
568961016782036992,negative,1.0,Bad Flight,0.3864,0,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.,2
569701794567163905,negative,1.0,longlines,1.0,0,@AmericanAir one staff on desk. Now been queuing for over an hr.,2
569704587315138560,positive,1.0,,,0,"@SouthwestAir crew of WN3946 SAN-SFO was brilliant! Rita was hilarious. I know I've been down on you before, but this was a great flight",1
569296585697464320,negative,1.0,Late Flight,0.657,1,@united 4595. We are now going back to the gate b/c of something overheating after sitting out here for 3+ hours.Love United but this stinks,2
569615659333627904,neutral,0.6957,,0.0,0,@united...do you still have flat tire policy.  Shuttle broke down on way to ORD.  Will probably miss the 425pm to CLE...Help please!!,0
569210743133831168,negative,1.0,Lost Luggage,1.0,0,@USAirways #SOS WHERE IS MY BAG ?,2
569717037464838144,positive,1.0,,,0,@AmericanAir ok no worries. Thanks for the straight story. It's appreciated.,1
569595245945597952,negative,1.0,Customer Service Issue,0.6715,1,@united trying to check in for tomorrow's flight. website keeps timing out. what's up?,2
569925538946551808,negative,0.7102,Can't Tell,0.7102,0,Why? 😒 RT @JetBlue Our fleet's on fleek. http://t.co/I7Ut2ZvHCO,2
570277724385734656,positive,1.0,,,0,@VirginAmerica So excited for my first cross country flight LAX to MCO I've heard nothing but great things about Virgin America. #29DaysToGo,1
568951819969232896,neutral,1.0,,,0,@united I have a question about my interview process I had only one interview but was the last person is that good or bad,0
569123565984997376,negative,1.0,Customer Service Issue,1.0,0,"@USAirways any guesstimate on hold times? Can't change my flight online, at 45 mins and counting...",2
569915576862183425,negative,1.0,Flight Booking Problems,0.6619,0,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,2
567939242854215680,negative,1.0,longlines,0.6442,0,"@united Thanks for your response. Bags came, but it was a long wait and priority tags weren't honored at all. Disappointing",2
570265811623002112,negative,1.0,Customer Service Issue,1.0,0,@JetBlue I appreciate the credit for my troubles but the lack of personal response troubles me.,2
569996245462159361,positive,1.0,,,0,@VirginAmerica you know it. Need it on my spotify stat #guiltypleasures,1
568957001658724353,neutral,0.6849,,0.0,1,I left my dildo on the plane is there any way for me to get it back? @united,0
568596833439760384,negative,1.0,Customer Service Issue,0.6768,0,@united WORST SERVICE EVER. Denied access to our flight and then moved flight 6 times. How hard is it to schedule a gate? @Delta next time.,2
569970659297792000,positive,0.6354,,,0,@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...,1
569289995749494784,negative,1.0,Flight Booking Problems,0.3513,1,@united is trying to strand us in Houston until tomorrow morning. pretty sure overFlight Booking Problems and maintenance aren't our fault.,2
570040644451708930,positive,1.0,,,0,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,1
567716403117957120,negative,1.0,Bad Flight,1.0,0,"@United - Ridiculous to fly outdated 757s anywhere much less btwn IAH and SFO. No power ports, no  Wifi, no personal entertainment. TORTURE",2
568085714744684544,positive,1.0,,,0,@SouthwestAir you're the best,1
567663136082513920,negative,1.0,Lost Luggage,1.0,0,@united i have items of sentimental value that I'm heartbroken are missing,2
568424596657078272,negative,0.6619,Customer Service Issue,0.6619,0,@united I’ve filled out the form twice. No email. I have a lost item code. Can you verify it was received?,2
568873020460126209,positive,1.0,,,0,@SouthwestAir thank you so so much for sending me to LA for #DestinationDragons! Tonight is gonna rock😎,1
569167658698067970,negative,1.0,Flight Attendant Complaints,0.7004,0,"@USAirways ""Owen F"" at DCA Gate 42: #rude.",2
570240625536323585,negative,0.6812,Lost Luggage,0.3652,0,"@AmericanAir Yes, talked to them. FLL says is at central. Central says is at FLL and here we go again. I'm betting this will go 6 mths",2
569672095753502720,negative,1.0,Customer Service Issue,0.6742,0,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",2
567766410169954304,negative,0.6566,Can't Tell,0.6566,0,@JetBlue just learning about your famous apology in social media marketing. Is Twitter an asset for Jet Blue now? @PhD_Mama_,2
568364870757797888,neutral,0.6601,,,0,@SouthwestAir are passengers automatically rebooked on other flights if original is Cancelled Flighted for weather etc?,0
569727135717281792,negative,1.0,Cancelled Flight,1.0,0,@AmericanAir first flight is Cancelled Flightled. Been on hold for 4 hours. Need information and getting none. Help?,2
569867107749531648,negative,1.0,Cancelled Flight,1.0,0,"@united you Cancelled Flight my flight. I wait in line to get rebooked, when I'm at the front you make me go to another gate and I lose my place.",2
569623889686482944,negative,0.6464,Customer Service Issue,0.6464,0,@united I suppose your customers enjoy screaming toddlers then. Not my problem if someone complains!,2
570264550458695680,positive,0.6937,,,0,@AmericanAir I can hardly believe it! Bundle up and stay warm! 😉,1
567788341538861056,negative,1.0,Cancelled Flight,1.0,0,@united 3359 which you finally Cancelled Flightled.,2
569638919131627522,negative,1.0,Late Flight,0.3581,0,"@AmericanAir @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",2
569636447956930561,negative,1.0,Customer Service Issue,0.6403,0,"@AmericanAir @SeguineJ AA - this is a joke, right? That line isn't even accepting calls right now - they just hang up.",2
569638521817968641,neutral,1.0,,,0,@JetBlue Help - I left my Nikon camera under the seat in front of me. What do I do?,0
568809510644527104,negative,1.0,Late Flight,1.0,0,"@JetBlue we've been delayed for almost 2 hrs. I take JetBlue because I've had good luck, but today is really frustrating.",2
569676227981791232,negative,1.0,Customer Service Issue,1.0,0,"@AmericanAir @CineDrones I just wish that a team member would pick up the phone at this point, let alone be courteous or helpful 😳",2
570052545298759680,negative,1.0,Customer Service Issue,1.0,0,@AmericanAir Asked for a waiver of a change fee for flight booked w/in past 24 hrs. Rep was rude. Just told me no. Didn't even try to help!,2
569585827019399168,neutral,1.0,,,0,@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,0
567862454576787456,negative,1.0,Can't Tell,1.0,0,@united note: they are traveling w 2yr old. Unreal,2
568054514617622528,negative,1.0,Bad Flight,1.0,0,@SouthwestAir First there were cockroaches crawling on the counter at the gate and visible mouse traps under the seats at the gate,2
568442952176918528,negative,1.0,Flight Attendant Complaints,1.0,0,"@USAirways of course! ""Yeah, travel has gotten harder. Ask other passengers if they will switch"" it's not the fact, it's the attitude!",2
569953475640995840,negative,0.6796,Flight Booking Problems,0.3474,0,"@AmericanAir That's good, I'd expect that but I can't get through on the phone to make any changes. Can I change it online?",2
567898269961101313,positive,1.0,,,0,@USAirways YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,1
569940998035345408,negative,0.6754,Customer Service Issue,0.3509,0,@JetBlue Not really. I have a flight to catch at 1 pm in Vegas. I'm praying I don't miss the flight!,2
570269103648350208,negative,1.0,Flight Booking Problems,1.0,0,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,2
569977129728749568,neutral,0.6718,,0.0,0,@SouthwestAir are 5 people there?,0
570261225520689152,negative,1.0,Customer Service Issue,0.6224,0,@SouthwestAir I booked a flight on my phone and then never got a confirmation email. How would I go about getting that?,2
568805444761681921,negative,0.6684,Customer Service Issue,0.6684,0,@united It is all good -- your 1K team has been nothing short of amazing with everything.,2
567754288055988224,positive,0.6526,,,0,@united stay warm - I will be passing through Chicago next week,1
568429188975173634,negative,0.3456,Late Flight,0.3456,1,@SouthwestAir Is my friend lucky enough to see #DestinationDragons live on his birthday? He's been a fan for years @thirty_lives,2
